Product_Name,Total,Selling_Price,Offer,Ratings,Description
"Infinix Smart 6 (Heart Of Ocean, 64 GB)","₹8,999","₹7,499",16% off,4.3,2 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) HD+ Display 8 MP + Depth Lens | 5MP Front Camera 5000 mAh Li-ion Polymer Battery Mediatek Helio A22 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C01 Plus (Grey, 32 GB)","₹7,999","₹5,390",32% off,3.8,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.84 cm (5.45 inch) HD+ Display 5MP Rear Camera | 2MP Front Camera 3000 mAh Lithium Polymer Battery Unisoc SC9863A Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase
"Infinix Smart 5A (Quetzal Cyan, 32 GB)","₹7,999","₹7,199",10% off,4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 8MP + Depth Sensor | 8MP Front Camera 5000 mAh Li-ion Polymer Battery MediaTek Helio A20 Processor 1 Year on Handset and 6 Months on Accessories
"I Kall Z19 (Gold, 64 GB)","₹9,999","₹7,299",27% off,3.3,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Octa Core Processor 1 Year Domestic Warrantyages
"Nokia C12 Pro Dual Sim | 6.3 inch Display | 4000 mAh Battery (Mint, 64 GB)","₹9,999","₹6,899",31% off,4,4 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP + 8MP 4000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Micromax IN 2B (Green, 64 GB)","₹11,999","₹7,999",33% off,3.9,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Battery ARM Cortex A75 Octa Core Processor Unisoc T610 Processor 1 Year Warranty for Handset and 6 Months for Accessories
"Micromax IN 2B (Black, 64 GB)","₹11,999","₹7,999",33% off,3.9,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Battery ARM Cortex A75 Octa Core Processor Unisoc T610 Processor 1 Year Warranty for Handset and 6 Months for Accessories
"Micromax IN 1 (Purple, 64 GB)","₹14,999","₹7,719",48% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G80 Processor One Year for Handset and 6 Months for Accessories
"Micromax IN 1 (Blue, 64 GB)","₹14,999","₹7,719",48% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G80 Processor One Year for Handset and 6 Months for Accessories
"Redmi 7A (Matte Blue, 32 GB)",N/A,"₹6,999",N/A,4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP Rear Camera | 5MP Front Camera 4000 mAh Li-Polymer Battery Qualcomm Snapdragon 439 Processor Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories
"Nokia C12 pro (Dark Cyan, 64 GB)","₹8,699","₹6,994",19% off,3.9,2 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery 1 year replacement guarantee
"GIONEE Max (Black, 32 GB)",N/A,"₹7,990",N/A,4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.49 cm (6.1 inch) HD+ Display 13MP + Digital Camera | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery Octa Core Processor One Year for Handset, 6 Months for Accessories"
"itel A48 (Gradation Green, 32 GB)","₹7,499","₹6,199",17% off,3.9,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB 15.49 cm (6.1 inch) HD+ Display 5MP Rear Camera | 5MP Front Camera 3000 mAh Battery Quad Core Processor 1YEAR Manufacturer Warrenty
"LAVA Z2C (Aqua Blue, 32 GB)","₹8,499","₹5,879",30% off,4.1,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.55 cm (6.517 inch) HD+ Display 13MP + 2MP 5000 mAh Li-Polymer Battery MediaTek Helio G35 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Tecno Spark 8C (Magnet Black, 64 GB)","₹10,990","₹7,869",28% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Infinix Smart 2 (Serene Gold, 32 GB)",N/A,"₹7,999",N/A,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.84 cm (5.45 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 3050 mAh Li-ion Polymer Battery MTK6739 64 bit Quad Core Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Tecno Pop 7Pro 5000mAh Battery 13MP Dual Rear Camera (uyuni blue, 64 GB)","₹8,999","₹7,699",14% off,4.2,3 GB RAM | 64 GB ROM 16.66 cm (6.56 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic Warranty of 1 Year Available for Handset and 6 month for accessories.
"Tecno Spark 9 (Sky Mirror, 64 GB)","₹10,999","₹7,080",35% off,4.1,"3 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio G37 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"Tecno Spark 8C (Iris Purple, 64 GB)","₹10,999","₹7,190",34% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Tecno Spark 8C (Diamond Grey, 64 GB)","₹10,999","₹7,180",34% off,4.2,3 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Nokia C12 Pro Dual Sim | 6.3 inch Display | 4000 mAh Battery (Purple, 64 GB)","₹9,465","₹7,050",25% off,4,4 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP + 8MP 4000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"LAVA Yuva Pro (METALLIC BLUE, 32 GB)","₹9,999","₹6,989",30% off,4.2,3 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery 1 year
"realme C11 2021 (Cool Grey, 32 GB)","₹7,999","₹7,499",6% off,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Octa-core Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"SAMSUNG Galaxy A03 (Red, 32 GB)","₹12,999","₹7,888",39% off,4.1,3 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) HD+ Display 48MP + 2MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc UMS9230 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box
"Nokia C12 pro (Dark Cyan, 64 GB)","₹9,199","₹6,895",25% off,3.9,3 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery One year replacement guarantee
"itel A60 (VertMenthe, 32 GB)","₹7,199","₹5,899",18% off,4.1,2 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) HD Display 8MP Rear Camera 5000 mAh Battery Unisoc Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including
"MarQ by Flipkart M3 Smart (M3) (Black,32GB)( 2GB RAM)","₹7,999","₹6,399",20% off,3.8,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.46 cm (6.088 inch) HD+ Display 13MP + Digital Camera | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery Octa Core Processor 2.5D Curved Glass Screen Protection One Year for Handset, 6 Months for Accessories"
"Nokia C12 pro (Dark Cyan, 64 GB)","₹9,199","₹7,899",14% off,3.6,4 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery 1 year replacement guarantee
"SAMSUNG M01 core (Blue, 32 GB)",N/A,"₹6,490",N/A,3.9,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB 13.46 cm (5.3 inch) Full HD+ Display 8MP Rear Camera | 5MP Front Camera 3000 mAh Battery MediaTek | MT6739WW quad core Processor 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"MarQ by Flipkart M3 Smart (M3) (Blue,32GB)( 2GB RAM)","₹7,999","₹6,499",18% off,3.8,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.46 cm (6.088 inch) HD+ Display 13MP + Digital Camera | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery Octa Core Processor 2.5D Curved Glass Screen Protection One Year for Handset, 6 Months for Accessories"
"Lenovo K9 Note (Black, 64 GB)","₹11,999","₹8,999",25% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 15.21 cm (5.99 inch) HD+ Display 16MP + 2MP | 8MP Front Camera 3760 mAh Battery Qualcomm Snapdragon SDM450 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Tecno Spark 8C (Turquoise Cyan, 64 GB)","₹10,999","₹7,190",34% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"realme C30s (Royal Blue, 32 GB)","₹9,999","₹7,999",20% off,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc SC9863A/ Unisoc SC9863A1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"LAVA Z2C (Aqua Blue, 32 GB)","₹8,499","₹5,879",30% off,4.1,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.55 cm (6.517 inch) HD+ Display 13MP + 2MP 5000 mAh Li-Polymer Battery MediaTek Helio G35 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"realme C11 2021 (Cool Blue, 32 GB)","₹7,999","₹7,499",6% off,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Octa-core Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"I Kall Z20 Pro (Black, 64 GB)","₹10,499","₹7,299",30% off,3.5,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Octa CORE Processor 1 Year Domestic Warrantyages
"ASUS Zenfone Max Pro M1 (Grey, 32 GB)","₹13,199","₹7,499",43% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB 15.21 cm (5.99 inch) Full HD+ Display 13MP + 5MP | 8MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 636 Octa Core Processor Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories
"REDMI A2+ (Classic Black, 32 GB)","₹9,999","₹7,899",21% off,N/A,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 8MP Rear Camera 5000 mAh Battery 2 year domestic
"Panasonic Eluga Ray (Gold, 16 GB)",N/A,"₹7,999",N/A,3.9,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB 12.7 cm (5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 4000 mAh Li-ion Polymer Battery Mediatek MT6737 Quad Core 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ASUS Zenfone Max (White, 16 GB)","₹9,999","₹7,499",25% off,4.1,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Li-Polymer Battery Qualcomm Snapdragon 410 Quad Core 1GHz Processor Brand Warranty of 1 Year
"ASUS Zenfone Max (Black, 16 GB)","₹10,399","₹7,499",27% off,4.1,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Li-Polymer Battery Qualcomm Snapdragon 410 Quad Core 1GHz Processor Brand Warranty of 1 Year
"iVoomi i1 (New Edition) (Persian Red, 16 GB)",N/A,"₹7,499",N/A,3.7,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB 13.84 cm (5.45 inch) HD Display 13MP + 2MP | 8MP Front Camera 3000 mAh Battery Mediatek 4X Cortex-A53 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"LAVA Z66 (Marine Blue, 32 GB)","₹8,499","₹7,777",8% off,4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 15.44 cm (6.08 inch) HD+ Display 13MP + 5MP | 13MP Front Camera 3950 mAh Lithium Polymer Battery Octa Core Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"iVoomi Me3S (Champagne Gold, 32 GB)",N/A,"₹7,800",N/A,3.3,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.21 cm (5.2 inch) HD Display 13MP Rear Camera | 8MP Front Camera 3000 mAh Battery MediaTek 6737 64-bit 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ASUS Zenfone Max Pro M1 (Black, 32 GB)","₹13,199","₹7,499",43% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB 15.21 cm (5.99 inch) Full HD+ Display 13MP + 5MP | 8MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 636 Octa Core Processor Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories
"ASUS ZenFone Lite L1 (Black, 16 GB)",N/A,"₹7,199",N/A,4.2,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 3000 mAh Battery Qualcomm Snapdragon 430 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"I Kall Z19 Pro (Champagne, 64 GB)","₹10,999","₹7,314",33% off,3.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB 16.66 cm (6.56 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery Octa Core Processor 1 year manufacture warranty
"APPLE iPhone 14 (Blue, 128 GB)","₹69,900","₹60,999",12% off,4.6,"128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"Panasonic Eluga Ray (Gold, 16 GB)",N/A,"₹7,999",N/A,3.9,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB 12.7 cm (5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 4000 mAh Li-ion Polymer Battery Mediatek MT6737 Quad Core 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ASUS Zenfone Max (Black, 16 GB)","₹10,399","₹7,499",27% off,4.1,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Li-Polymer Battery Qualcomm Snapdragon 410 Quad Core 1GHz Processor Brand Warranty of 1 Year
"iVoomi i1 (New Edition) (Persian Red, 16 GB)",N/A,"₹7,499",N/A,3.7,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB 13.84 cm (5.45 inch) HD Display 13MP + 2MP | 8MP Front Camera 3000 mAh Battery Mediatek 4X Cortex-A53 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"LAVA Z66 (Marine Blue, 32 GB)","₹8,499","₹7,777",8% off,4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 15.44 cm (6.08 inch) HD+ Display 13MP + 5MP | 13MP Front Camera 3950 mAh Lithium Polymer Battery Octa Core Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"iVoomi Me3S (Champagne Gold, 32 GB)",N/A,"₹7,800",N/A,3.3,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.21 cm (5.2 inch) HD Display 13MP Rear Camera | 8MP Front Camera 3000 mAh Battery MediaTek 6737 64-bit 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ASUS Zenfone Max Pro M1 (Black, 32 GB)","₹13,199","₹7,499",43% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB 15.21 cm (5.99 inch) Full HD+ Display 13MP + 5MP | 8MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 636 Octa Core Processor Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories
"Lenovo K8 Note (Venom Black, 64 GB)","₹13,999","₹7,999",42% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB 13.97 cm (5.5 inch) Full HD Display 13MP + 5MP | 13MP Front Camera 4000 mAh Battery MTK X23 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ASUS ZenFone Lite L1 (Black, 16 GB)",N/A,"₹7,199",N/A,4.2,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 3000 mAh Battery Qualcomm Snapdragon 430 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"I Kall Z19 Pro (Champagne, 64 GB)","₹10,999","₹7,314",33% off,3.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB 16.66 cm (6.56 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery Octa Core Processor 1 year manufacture warranty
"Micromax IN Note 1 (Green, 64 GB)","₹15,499","₹7,299",52% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 5MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Li-Polymer Battery MediaTek Helio G85 (MT6769V/CZ) Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"LAVA O1 (Lavender, 64 GB)","₹10,999","₹7,999",27% off,N/A,4 GB RAM | 64 GB ROM 16.66 cm (6.56 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year
"APPLE iPhone 14 (Blue, 128 GB)","₹69,900","₹60,999",12% off,4.6,"128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 14 (Starlight, 128 GB)","₹69,900","₹60,999",12% off,4.6,"128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"MOTOROLA Edge 40 Neo (Caneel Bay, 256 GB)","₹29,999","₹24,999",16% off,4.3,12 GB RAM | 256 GB ROM 16.64 cm (6.55 inch) Full HD+ Display 50MP + 13MP | 32MP Front Camera 5000 mAh Battery Dimensity 7030 Processor 1 Year on Handset and 6 Months on Accessories
"MOTOROLA g54 5G (Pearl Blue, 256 GB)","₹21,999","₹15,999",27% off,4.2,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP (OIS) + 8MP | 16MP Front Camera 6000 mAh Battery Dimensity 7020 Processor 1 Year on Handset and 6 Months on Accessories
"MOTOROLA Edge 40 Neo (Soothing Sea, 256 GB)","₹29,999","₹24,999",16% off,4.3,12 GB RAM | 256 GB ROM 16.64 cm (6.55 inch) Full HD+ Display 50MP + 13MP | 32MP Front Camera 5000 mAh Battery Dimensity 7030 Processor 1 Year on Handset and 6 Months on Accessories
"MOTOROLA g54 5G (Pearl Blue, 128 GB)","₹17,999","₹13,999",22% off,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP (OIS) + 8MP | 16MP Front Camera 6000 mAh Battery Dimensity 7020 Processor 1 Year on Handset and 6 Months on Accessories
"vivo T2x 5G (Aurora Gold, 128 GB)","₹20,999","₹14,999",28% off,4.3,8 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"vivo T2x 5G (Glimmer Black, 128 GB)","₹18,999","₹12,999",31% off,4.4,6 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"vivo T2x 5G (Aurora Gold, 128 GB)","₹18,999","₹12,999",31% off,4.4,6 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"vivo T2x 5G (Marine Blue, 128 GB)","₹18,999","₹12,999",31% off,4.4,6 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"vivo T2x 5G (Marine Blue, 128 GB)","₹20,999","₹14,999",28% off,4.3,8 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"MOTOROLA Edge 40 Neo (Soothing Sea, 128 GB)","₹27,999","₹22,999",17% off,4.4,8 GB RAM | 128 GB ROM 16.64 cm (6.55 inch) Full HD+ Display 50MP + 13MP | 32MP Front Camera 5000 mAh Battery Dimensity 7030 Processor 1 Year on Handset and 6 Months on Accessories
"POCO C55 (Forest Green, 64 GB)","₹11,999","₹6,499",45% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.04 cm (6.71 inch) HD+ Display 50MP Dual Rear Camera | 5MP Front Camera 5000 mAh Battery Mediatek Helio G85 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T2x 5G (Marine Blue, 128 GB)","₹20,999","₹14,999",28% off,4.3,8 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
"vivo T2x 5G (Glimmer Black, 128 GB)","₹17,999","₹11,999",33% off,4.4,4 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6020 Processor 1 Year of Device & 6 Months for Inbox Accessories
